id_solicitante,produto_solicitado,dia_vencimento,forma_envio_solicitacao,tipo_endereco,sexo,idade,estado_civil,qtde_dependentes,grau_instrucao,nacionalidade,estado_onde_nasceu,estado_onde_reside,possui_telefone_residencial,codigo_area_telefone_residencial,tipo_residencia,meses_na_residencia,possui_telefone_celular,possui_email,renda_mensal_regular,renda_extra,possui_cartao_visa,possui_cartao_mastercard,possui_cartao_diners,possui_cartao_amex,possui_outros_cartoes,qtde_contas_bancarias,qtde_contas_bancarias_especiais,valor_patrimonio_pessoal,possui_carro,vinculo_formal_com_empresa,estado_onde_trabalha,possui_telefone_trabalho,codigo_area_telefone_trabalho,meses_no_trabalho,profissao,ocupacao,profissao_companheiro,grau_instrucao_companheiro,local_onde_reside,local_onde_trabalha
40599,1,10,presencial,1,M,44,2,1,0,1,BA,BA,Y,90,1.0,3.0,N,0,797.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,450.0,450.0
40600,1,15,internet,1,M,61,2,0,0,1,RS,RS,Y,62,1.0,12.0,N,1,380.0,400.0,0,0,0,0,0,0,0,45000.0,0,N, ,N, ,0,9.0,1.0,,,987.0,987.0
40601,1,15,internet,1,F,52,2,0,0,1,SP,SP,Y,15,,,N,1,600.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,147.0,147.0
40602,1,10,internet,1,F,36,2,2,0,1,SC,PR,Y,40,1.0,7.0,N,1,442.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,819.0,819.0
40603,1,20,presencial,1,F,36,1,0,0,1,RS,RS,Y,58,1.0,15.0,N,1,363.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,Y,58,0,9.0,5.0,0.0,0.0,960.0,960.0
40604,1,15,internet,1,M,58,2,1,0,1,MG,MG,Y,29,,7.0,N,1,1742.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,351.0,351.0
40605,1,15,internet,1,M,36,2,2,0,1,MG,MG,Y,32,2.0,1.0,N,1,864.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MG,Y,32,0,9.0,2.0,12.0,5.0,381.0,381.0
40606,7,25,internet,1,F,29,1,0,0,1,RS,RS,Y,58,5.0,10.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,4.0,,,962.0,962.0
40607,1,20,presencial,1,F,24,2,0,0,1,SP,SP,Y,5,1.0,11.0,N,1,600.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,358.0,358.0
40608,1,10,internet,1,M,27,2,0,0,1,PE,SP,Y,5,,,N,1,305.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,527.0,527.0
40609,1,25,internet,1,F,27,2,1,0,1,SP,RO,Y,77,5.0,2.0,N,1,230.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,4.0,,,789.0,789.0
40610,1,20,internet,1,F,32,1,2,0,1,CE,CE,Y,107,1.0,3.0,N,1,299.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,CE,Y,107,0,9.0,2.0,,,619.0,619.0
40611,1,20,internet,1,F,44,1,0,0,1,CE,CE,Y,107,1.0,2.0,N,1,400.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,2.0,,,,607.0,607.0
40612,1,10,presencial,1,F,47,2,0,0,1,RS,RS,N, ,1.0,15.0,N,1,600.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,2.0,0.0,0.0,952.0,952.0
40613,1,20,internet,1,M,37,2,0,0,1,RS,RS,N, ,1.0,10.0,N,1,286.0,0.0,1,1,0,0,0,0,0,0.0,0,Y,RS,Y,54,0,8.0,4.0,,,958.0,958.0
40614,1,25,internet,1,F,26,1,0,0,1,PE,SP,Y,5,1.0,9.0,N,1,600.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,358.0,358.0
40615,1,10,presencial,1, ,30,2,2,0,1,PE,PE,Y,97,1.0,25.0,N,0,200.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,4.0,0.0,0.0,535.0,535.0
40616,1,5,presencial,1,M,53,2,3,0,1,RS,RS,N, ,1.0,21.0,N,0,1095.0,0.0,0,1,0,0,0,1,1,0.0,1,Y, ,N, ,0,9.0,1.0,0.0,0.0,941.0,941.0
40617,1,25,internet,1,F,38,2,0,0,1,PE,PE,Y,97,,,N,1,1500.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,11.0,,,,544.0,544.0
40618,1,25,internet,1,F,25,2,1,0,1,SP,BA,Y,84,1.0,5.0,N,1,504.0,0.0,1,0,0,0,0,0,0,0.0,0,Y,BA,N, ,0,10.0,2.0,,,459.0,459.0
40619,1,10,internet,1,F,64,2,0,0,1,PR,RS,Y,54,1.0,20.0,N,1,340.29,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,1.0,,,930.0,930.0
40620,1,15,internet,1,M,41,1,0,0,1,PE,PE,Y,97,1.0,20.0,N,1,308.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,544.0,544.0
40621,1,10,internet,1,M,41,1,0,0,1,AM,AM,Y,118,1.0,40.0,N,1,450.0,0.0,1,0,0,0,0,0,0,0.0,0,N, ,Y,118,0,9.0,5.0,9.0,,690.0,690.0
40622,1,10,internet,1,F,80,4,0,0,1,MG,MG,Y,32,1.0,21.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,384.0,384.0
40623,1,10,correio,1,F,42,2,1,0,1,TO,BA,Y,86,1.0,1.0,N,1,425.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,BA,Y,86,0,11.0,2.0,11.0,,480.0,480.0
40624,1,25,presencial,1,M,32,2,1,0,1,RS,RS,Y,58,2.0,2.0,N,0,2541.0,0.0,1,0,0,0,0,1,1,0.0,1,Y,RS,Y,62,0,9.0,5.0,0.0,0.0,960.0,960.0
40625,1,15,presencial,1,M,28,2,0,0,0, ,AL,Y,100,1.0,0.0,N,1,481.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,AL,Y,100,0,9.0,2.0,11.0,0.0,570.0,570.0
40626,1,10,internet,1,F,76,1,0,0,1,RJ,ES,Y,27,1.0,17.0,N,1,1500.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,293.0,293.0
40627,2,10,internet,1,M,21,1,1,0,1,BA,BA,Y,84,5.0,10.0,N,1,372.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,BA,N, ,0,9.0,2.0,,,454.0,454.0
40628,1,20,internet,1,F,27,1,0,0,1,PA,PA,Y,117,1.0,4.0,N,1,728.48,0.0,0,0,0,0,0,0,0,0.0,0,Y,PA,Y,117,0,9.0,2.0,,,661.0,661.0
40629,1,1,internet,1,F,30,2,1,0,1,CE,CE,Y,107,1.0,30.0,N,1,403.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,CE,Y,107,0,9.0,2.0,,,617.0,617.0
40630,1,10,internet,1,M,65,2,4,0,1,PI,PI,Y,110,1.0,3.0,N,1,351.33,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,1.0,,,640.0,640.0
40631,2,15,internet,1,M,23,2,1,0,1,BA,BA,Y,84,1.0,1.0,N,1,396.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,BA,N, ,0,9.0,2.0,,,459.0,459.0
40632,1,10,presencial,1,F,56,2,0,0,1,RS,RS,N, ,1.0,15.0,N,1,800.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,4.0,0.0,0.0,960.0,960.0
40633,1,25,presencial,1,M,23,1,0,0,1,MG,SP,Y,14,1.0,9.0,N,1,800.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,SP,Y,14,0,9.0,2.0,,,144.0,144.0
40634,1,10,presencial,1,F,51,2,1,0,1,MS,MS,Y,75,1.0,1.0,N,0,3809.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MS,Y,75,0,9.0,2.0,0.0,0.0,790.0,790.0
40635,1,25,presencial,1,F,39,1,0,0,1,SP,SP,Y,14,1.0,5.0,N,0,800.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,144.0,144.0
40636,2,10,internet,1,F,82,1,1,0,1,CE,CE,N, ,1.0,12.0,N,1,277.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,1.0,,,629.0,629.0
40637,1,1,internet,1,M,57,1,0,0,1,PE,PE,Y,97,1.0,50.0,N,1,1066.0,0.0,1,1,0,0,0,0,0,250000.0,0,N, ,N, ,0,9.0,5.0,,,520.0,520.0
40638,1,25,internet,1,F,29,2,0,0,1,PB,SP,Y,5,1.0,3.0,N,1,400.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,849.0,849.0
40639,1,10,internet,1,M,39,2,0,0,1,RS,RS,Y,54,1.0,18.0,N,1,2600.0,0.0,1,1,0,0,0,0,0,42.0,0,Y,RS,Y,54,0,7.0,2.0,,,933.0,933.0
40640,1,5,presencial,1,F,28,2,0,0,1,CE,CE,Y,107,1.0,6.0,N,0,888.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,CE,Y,107,0,9.0,2.0,0.0,0.0,616.0,616.0
40641,1,10,internet,1,F,50,2,0,0,1,MS,MS,Y,75,1.0,13.0,N,1,1500.0,0.0,0,0,0,0,0,0,0,14000.0,0,N, ,N, ,0,2.0,4.0,,,790.0,790.0
40642,1,10,correio,1,M,66,2,1,0,1,PA,PA,Y,117,1.0,1.0,N,1,3000.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,11.0,1.0,,,661.0,661.0
40643,1,25,presencial,1,M,19,2,0,0,1,CE,CE,Y,112,1.0,25.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,0.0,2.0,0.0,0.0,621.0,621.0
40644,1,25,internet,1,F,30,1,0,0,1,BA,BA,Y,85,1.0,10.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,448.0,448.0
40645,1,5,internet,1,F,37,2,0,0,1,PI,PE,Y,97,1.0,19.0,N,1,500.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,5.0,,,547.0,547.0
40646,1,15,presencial,1,M,50,2,0,0,1,RS,RS,Y,54,1.0,6.0,N,1,780.0,0.0,0,0,0,0,0,1,1,0.0,0,N, ,N, ,0,,1.0,,2.0,948.0,948.0
40647,1,10,presencial,1,F,54,4,0,0,1,SP,SP,N, ,1.0,0.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,11.0,0.0,750.0,750.0
40648,7,15,presencial,1,F,30,1,0,0,1,GO,GO,Y,69,1.0,1.0,N,1,449.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,GO,Y,69,0,9.0,5.0,11.0,0.0,757.0,757.0
40649,1,10,internet,1,F,39,2,2,0,1,SP,SP,Y,5,1.0,0.0,N,1,562.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,SP,Y,5,0,9.0,5.0,,,713.0,713.0
40650,1,25,presencial,1,F,28,2,0,0,1,CE,CE,Y,112,1.0,0.0,N,0,958.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,639.0,639.0
40651,1,10,presencial,1,M,26,2,2,0,1,RS,RS,Y,58,1.0,9.0,N,0,624.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,9.0,2.0,0.0,0.0,960.0,960.0
40652,1,1,internet,1,F,35,1,0,0,1,SP,AP,Y,123,1.0,9.0,N,1,2862.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,2.0,,,689.0,689.0
40653,1,25,internet,1,F,49,2,0,0,1,BA,SP,Y,5,1.0,20.0,N,1,2300.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,SP,N, ,0,8.0,5.0,,,805.0,805.0
40654,1,10,presencial,1,M,42,2,4,0,0, ,SC,Y,50,1.0,0.0,N,1,675.0,0.0,1,0,0,0,0,1,1,0.0,1,Y,SC,Y,50,0,9.0,2.0,11.0,0.0,881.0,881.0
40655,1,5,presencial,1,M,70,2,0,0,1,RS,RS,Y,54,1.0,50.0,N,1,625.0,0.0,0,0,0,0,0,1,1,150000.0,1,Y,RS,Y,54,0,12.0,2.0,0.0,0.0,925.0,925.0
40656,1,15,presencial,1,F,52,5,1,0,0, ,PA,Y,117,1.0,0.0,N,1,568.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,11.0,1.0,11.0,0.0,660.0,660.0
40657,1,10,internet,1,M,60,2,1,0,1,AL,SP,Y,5,1.0,7.0,N,1,1027.0,0.0,1,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,668.0,668.0
40658,2,20,presencial,1,F,33,1,1,0,1,CE,CE,Y,107,1.0,8.0,N,1,288.0,0.0,0,1,0,0,0,0,0,0.0,0,N, ,N, ,0,,4.0,,,628.0,628.0
40659,1,20,internet,1,M,23,1,0,0,1,BA,SP,Y,5,,,N,1,531.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,705.0,705.0
40660,1,15,presencial,1,F,48,2,0,0,1,SP,SP,Y,5,1.0,22.0,N,0,3107.0,0.0,1,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,2.0,0.0,0.0,662.0,662.0
40661,1,15,internet,1,F,30,2,2,0,1,SP,SP,Y,5,2.0,3.0,N,1,278.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,934.0,934.0
40662,2,10,correio,1,F,25,2,0,0,1,AC,TO,Y,68,1.0,1.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,TO,Y,68,0,9.0,2.0,11.0,,774.0,774.0
40663,1,20,internet,1,M,21,2,0,0,1,SP,SP,Y,14,1.0,22.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,144.0,144.0
40664,1,15,internet,1,M,50,2,0,0,1,SP,SP,Y,16,1.0,10.0,N,1,545.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,5.0,,,162.0,162.0
40665,1,10,correio,1,M,65,2,0,0,1,BA,BA,Y,85,1.0,1.0,N,1,344.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,11.0,,473.0,473.0
40666,1,25,presencial,1,F,59,2,0,0,1,PB,PB,Y,103,1.0,5.0,N,0,853.0,961.0,0,0,0,0,0,1,1,0.0,1,N, ,Y,103,0,9.0,0.0,0.0,0.0,581.0,581.0
40667,1,10,presencial,1,M,66,2,0,0,1,MG,MG,Y,32,1.0,4.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,4.0,0.0,0.0,389.0,389.0
40668,7,15,presencial,1,M,36,2,2,0,1,CE,SP,Y,5,5.0,12.0,N,1,875.0,0.0,0,1,0,0,0,1,1,0.0,1,Y,SP,Y,5,0,7.0,2.0,0.0,0.0,808.0,808.0
40669,1,10,presencial,1,F,52,5,0,0,1,RJ,MS,Y,75,1.0,1.0,N,0,1200.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,9.0,4.0,0.0,0.0,790.0,790.0
40670,1,15,presencial,1,M,37,1,1,0,1,CE,CE,Y,112,1.0,1.0,N,0,537.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,634.0,634.0
40671,1,25,internet,1,F,51,2,0,0,1,BA,SP,N, ,1.0,3.0,N,1,495.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,,,,,236.0,236.0
40672,1,25,presencial,1,M,36,2,0,0,1,BA,SP,Y,5,1.0,4.0,N,0,1000.0,0.0,1,1,0,0,0,0,0,0.0,1,Y,SP,Y,5,0,9.0,2.0,0.0,0.0,220.0,220.0
40673,1,10,presencial,1,F,25,1,0,0,1,MA,PA,Y,120,1.0,5.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,8.0,5.0,,,685.0,685.0
40674,1,15,internet,1,M,52,2,0,0,1,SP,SP,Y,5,1.0,0.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,SP,Y,5,0,9.0,2.0,,,750.0,750.0
40675,1,10,internet,1,F,57,1,0,0,1,PA,PA,Y,117,1.0,12.0,N,1,380.0,380.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,671.0,671.0
40676,1,5,presencial,1,F,49,2,0,0,1,RS,RS,Y,54,1.0,6.0,N,0,536.0,0.0,1,0,0,0,0,1,1,0.0,1,Y,RS,Y,54,0,13.0,2.0,0.0,0.0,911.0,911.0
40677,1,5,internet,1,M,33,1,0,0,1,PR,SP,Y,18,1.0,13.0,N,1,1200.0,0.0,1,0,0,0,0,1,1,0.0,0,N, ,N, ,0,,,,,139.0,139.0
40678,1,1,internet,1,F,57,2,0,0,1,PE,PE,Y,97,1.0,1.0,N,1,1318.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,531.0,531.0
40679,1,10,internet,1,F,52,1,0,0,1,SP,SP,Y,15,1.0,15.0,N,1,350.0,0.0,0,0,0,0,0,0,0,25000.0,0,Y,SP,N, ,0,9.0,1.0,,,150.0,150.0
40680,1,5,internet,1,M,53,2,0,0,1,RS,RS,Y,54,1.0,9.0,N,1,682.83,0.0,0,0,0,0,0,0,0,0.0,0,Y,RS,Y,54,0,9.0,2.0,,,932.0,932.0
40681,1,20,internet,1,F,52,2,0,0,1,BA,BA,Y,81,1.0,10.0,N,1,3400.0,0.0,1,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,412.0,412.0
40682,2,10,internet,1,M,25,1,0,0,1,MG,SP,Y,14,1.0,14.0,N,1,410.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,144.0,144.0
40683,7,25,presencial,1,F,29,1,0,0,1,RS,RS,Y,54,1.0,3.0,N,1,750.0,120.0,0,0,0,0,0,1,1,20000.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,955.0,955.0
40684,2,15,internet,1,M,27,2,1,0,1,BA,BA,N, ,1.0,10.0,N,1,391.73,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,454.0,454.0
40685,2,5,internet,1,F,21,1,0,0,1,PB,PB,Y,103,1.0,10.0,N,1,385.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,,,,580.0,580.0
40686,7,25,internet,1,F,33,1,0,0,1,BA,BA,Y,86,1.0,12.0,N,1,340.0,0.0,1,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,4.0,,,440.0,440.0
40687,1,10,presencial,1,F,28,2,0,0,1,CE,DF,Y,66,1.0,5.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,11.0,2.0,0.0,0.0,726.0,726.0
40688,1,20,internet,1,F,26,1,0,0,1,PE,PE,Y,97,1.0,6.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,512.0,512.0
40689,1,5,internet,1,M,36,1,0,0,1,RS,RS,Y,62,1.0,1.0,N,1,1335.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,970.0,970.0
40690,1,10,presencial,1,M,64,1,0,0,1,MA,PA,Y,120,1.0,5.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,685.0,685.0
40691,1,5,internet,1,M,41,2,0,0,1,RN,RN,Y,105,2.0,0.0,N,1,348.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RN,N, ,0,9.0,2.0,,,596.0,596.0
40692,1,25,internet,1,F,44,1,1,0,1,PE,PE,Y,97,1.0,5.0,N,1,1500.0,0.0,1,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,531.0,531.0
40693,1,15,presencial,1,F,30,1,0,0,1,PI,RN,Y,105,1.0,5.0,N,1,200.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,11.0,5.0,11.0,0.0,596.0,596.0
40694,1,10,internet,1,F,56,2,0,0,1,SP,SP,Y,5,2.0,4.0,N,1,691.0,0.0,1,1,0,0,0,0,0,0.0,0,N, ,N, ,0,16.0,1.0,,,296.0,296.0
40695,1,15,presencial,1,M,34,6,0,0,1,AL,AL,Y,100,1.0,20.0,N,0,664.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,AL,Y,100,0,9.0,2.0,0.0,0.0,570.0,570.0
40696,1,10,internet,1,F,42,2,3,0,1,PR,PR,N, ,1.0,1.0,N,1,562.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,PR,Y,40,0,9.0,5.0,9.0,2.0,834.0,834.0
40697,1,1,internet,1,F,48,1,0,0,1,MG,MG,N, ,1.0,24.0,N,1,500.0,0.0,1,1,0,0,0,0,0,0.0,0,N, ,N, ,0,11.0,,,,357.0,357.0
40698,1,1,internet,1,F,34,1,0,0,1,PE,MA,N, ,1.0,5.0,N,1,800.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MA,Y,126,0,9.0,,,,656.0,656.0
40699,1,5,presencial,1,F,48,1,0,0,1,SP,SP,Y,5,1.0,3.0,N,1,1454.0,0.0,0,0,0,0,0,1,1,0.0,0,Y,SP,Y,5,0,9.0,2.0,,,644.0,644.0
40700,2,15,internet,1,M,33,2,0,0,1,SP,SP,Y,18,1.0,4.0,N,1,762.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,136.0,136.0
40701,1,15,internet,1,F,53,2,0,0,1,CE,CE,Y,107,1.0,7.0,N,1,500.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,600.0,600.0
40702,2,5,internet,1,M,69,4,3,0,1,MG,MG,N, ,1.0,27.0,N,1,496.39,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,356.0,356.0
40703,1,25,presencial,1,F,27,6,3,0,1,CE,AP,N, ,5.0,19.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,AP,Y,123,0,9.0,2.0,0.0,0.0,689.0,689.0
40704,1,10,internet,1,F,38,1,2,0,1,GO,GO,Y,67,1.0,25.0,N,1,449.68,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,2.0,,,749.0,749.0
40705,1,15,internet,1,M,43,2,2,0,1,SC,SC,Y,48,,3.0,N,1,651.0,500.0,1,0,1,0,0,0,0,70000.0,0,Y,SC,Y,48,0,9.0,2.0,,,890.0,890.0
40706,1,5,correio,1,M,58,2,0,0,1,RN,PE,Y,97,1.0,,N,1,676.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,9.0,2.0,534.0,534.0
40707,1,25,presencial,1,F,58,1,0,0,1,BA,BA,Y,81,1.0,22.0,N,1,1000.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,2.0,0.0,0.0,402.0,402.0
40708,1,5,internet,1,F,66,1,0,0,1,BA,BA,N, ,1.0,2.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,458.0,458.0
40709,1,25,presencial,1,F,46,2,0,0,1,SP,SP,Y,15,1.0,1.0,N,0,600.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,2.0,0.0,0.0,157.0,157.0
40710,1,10,internet,1,F,70,1,0,0,1,PE,PE,Y,97,1.0,,N,1,1237.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,Y,97,0,9.0,1.0,,,542.0,542.0
40711,1,5,internet,1,M,70,2,0,0,1,SP,SP,Y,5,1.0,,N,1,438.68,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,750.0,750.0
40712,1,10,internet,1,M,29,6,0,0,1,SP,SP,Y,5,1.0,,N,1,391.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,750.0,750.0
40713,1,15,internet,1,F,53,2,0,0,1,RS,RS,N, ,1.0,5.0,N,1,400.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,960.0,960.0
40714,1,25,presencial,1,F,42,2,1,0,1,AL,AL,N, ,1.0,2.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,AL,Y,100,0,9.0,0.0,0.0,0.0,579.0,579.0
40715,1,10,presencial,1,M,66,2,0,0,1,SP,SP,N, ,0.0,0.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,147.0,147.0
40716,1,5,internet,1,M,65,2,0,0,1,RR,RR,Y,122,5.0,1.0,N,1,381.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,11.0,,693.0,693.0
40717,1,15,internet,1,F,47,2,0,0,1,PR,MT,N, ,1.0,22.0,N,1,700.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,781.0,781.0
40718,1,10,presencial,1,M,71,2,0,0,1,RJ,RJ,Y,22,1.0,1.0,N,0,400.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,289.0,289.0
40719,1,5,presencial,1,F,56,4,0,0,1,RN,RN,Y,105,1.0,20.0,N,0,1110.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,0.0,0.0,0.0,0.0,596.0,596.0
40720,1,25,internet,1,F,46,2,0,0,1,PE,SP,Y,10,1.0,20.0,N,1,300.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,113.0,113.0
40721,1,1,presencial,1,F,27,2,1,0,1,PA,AP,Y,123,1.0,2.0,N,1,1287.0,0.0,0,0,0,0,0,1,1,0.0,0,Y,AP,N, ,0,9.0,2.0,,,689.0,689.0
40722,1,10,correio,1,F,48,1,0,0,1,GO,GO,Y,67,1.0,1.0,N,1,500.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,GO,N, ,0,11.0,2.0,11.0,,753.0,753.0
40723,1,5,internet,1,F,28,1,0,0,1,CE,CE,Y,107,1.0,4.0,N,1,539.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,CE,Y,107,0,,,,,600.0,600.0
40724,1,10,presencial,1,F,44,5,0,0,0, ,PE,Y,97,1.0,0.0,N,1,437.0,0.0,1,1,0,0,0,1,1,0.0,1,Y,PE,Y,97,0,10.0,2.0,11.0,0.0,544.0,544.0
40725,1,20,presencial,1,F,23,0,1,0,0, ,RJ,Y,20,1.0,0.0,N,1,390.0,0.0,0,1,0,0,0,1,1,0.0,1,Y,RJ,Y,20,0,9.0,2.0,11.0,0.0,286.0,286.0
40726,1,5,internet,1,F,28,2,0,0,1,MG,MG,N, ,,,N,1,280.0,0.0,0,1,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,321.0,321.0
40727,1,10,correio,1,F,43,2,2,0,1,MG,MG,Y,32,1.0,1.0,N,1,709.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MG,Y,32,0,9.0,2.0,11.0,,384.0,384.0
